,id,score,avg_conf,text,wid,agegroup,gender,hand,thirdgrade_usa,thirdgrade_usa_region,s1_dae,s1_time,s2_dae,s2_time,s3_dae,s3_time
2743,w0189_s03_pPHR_r01,1.0,96.93857410975865,phrase,189,18-24,female,right,True,Midwest,0.0,latemorning,33.0,lateevening,72.0,earlyafternoon
2744,w0189_s03_pPHR_r02,1.0,96.10855157034737,phrase,189,18-24,female,right,True,Midwest,0.0,latemorning,33.0,lateevening,72.0,earlyafternoon
2745,w0189_s03_pPHR_r03,0.9285714285714286,94.48923601422992,phrase,189,18-24,female,right,True,Midwest,0.0,latemorning,33.0,lateevening,72.0,earlyafternoon
2746,w0189_s03_pWOZ_r01,0.8787878787878788,94.43100937800621,woz,189,18-24,female,right,True,Midwest,0.0,latemorning,33.0,lateevening,72.0,earlyafternoon
2747,w0189_s03_pWOZ_r02,0.8484848484848485,94.104045070819,woz,189,18-24,female,right,True,Midwest,0.0,latemorning,33.0,lateevening,72.0,earlyafternoon
2748,w0189_s03_pWOZ_r03,0.8787878787878788,95.56638682972302,woz,189,18-24,female,right,True,Midwest,0.0,latemorning,33.0,lateevening,72.0,earlyafternoon
2749,w0193_s01_pLND_r01,0.75,87.27958402633666,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2750,w0193_s01_pLND_r02,0.6931818181818181,87.65429043188328,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2751,w0193_s01_pLND_r03,0.7159090909090908,89.08011956862461,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2752,w0193_s01_pPHR_r01,0.7857142857142857,93.98958369663784,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2753,w0193_s01_pPHR_r02,1.0,97.262693132673,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2754,w0193_s01_pPHR_r03,0.8571428571428572,92.72593770708356,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2755,w0193_s01_pWOZ_r01,0.7727272727272727,91.29131363377427,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2756,w0193_s01_pWOZ_r02,0.7727272727272727,89.62854405605432,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2757,w0193_s01_pWOZ_r03,0.8636363636363636,91.32433274388313,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2758,w0193_s02_pLND_r01,0.7954545454545454,89.90225530553747,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2759,w0193_s02_pLND_r02,0.7613636363636364,90.99714996701195,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2760,w0193_s02_pLND_r03,0.7727272727272727,89.12660389854794,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2761,w0193_s02_pPHR_r01,0.9285714285714286,95.37635748726981,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2762,w0193_s02_pPHR_r02,0.7142857142857143,86.24664442879813,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2763,w0193_s02_pPHR_r03,1.0,92.88347271510533,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2764,w0193_s02_pWOZ_r01,0.7575757575757576,88.22774804922251,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2765,w0193_s02_pWOZ_r02,0.7272727272727273,88.89131283760071,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2766,w0193_s02_pWOZ_r03,0.7727272727272727,88.8686849420721,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2767,w0193_s03_pLND_r01,0.8181818181818181,92.64766307049487,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2768,w0193_s03_pLND_r02,0.7727272727272727,91.33147569544175,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2769,w0193_s03_pLND_r03,0.8181818181818181,91.25081639009363,london,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2770,w0193_s03_pPHR_r01,0.8571428571428572,97.31243336995443,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2771,w0193_s03_pPHR_r02,0.8571428571428572,98.18427149454753,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2772,w0193_s03_pPHR_r03,1.0,96.82109669276646,phrase,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2773,w0193_s03_pWOZ_r01,0.8333333333333334,90.80471870080748,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2774,w0193_s03_pWOZ_r02,0.7575757575757576,93.88776707649231,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2775,w0193_s03_pWOZ_r03,0.803030303030303,90.60065445303917,woz,193,61+,female,right,True,West,0.0,earlymorning,32.0,lateafternoon,58.0,lateafternoon
2776,w0200_s01_pLND_r01,0.7840909090909091,93.55925223940895,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2777,w0200_s01_pLND_r02,0.7727272727272727,91.22612126668294,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2778,w0200_s01_pLND_r03,0.7954545454545454,92.85286328958911,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2779,w0200_s01_pPHR_r01,1.0,99.0789544241769,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2780,w0200_s01_pPHR_r02,1.0,96.53344999040876,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2781,w0200_s01_pPHR_r03,1.0,97.40549741472516,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2782,w0200_s01_pWOZ_r01,0.8636363636363636,94.91959079343881,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2783,w0200_s01_pWOZ_r02,0.8181818181818181,92.89428779260436,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2784,w0200_s01_pWOZ_r03,0.7575757575757576,92.27174797654152,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2785,w0200_s02_pLND_r01,0.7386363636363636,91.68686494482569,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2786,w0200_s02_pLND_r02,0.7386363636363636,89.98086552287258,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2787,w0200_s02_pLND_r03,0.8068181818181819,93.3527833393642,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2788,w0200_s02_pPHR_r01,0.9285714285714286,91.41856820242745,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2789,w0200_s02_pPHR_r02,1.0,95.92985371180943,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2790,w0200_s02_pPHR_r03,0.7857142857142857,96.3749771118164,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2791,w0200_s02_pWOZ_r01,0.7727272727272727,93.7108992952289,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2792,w0200_s02_pWOZ_r02,0.7727272727272727,93.93628212899873,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2793,w0200_s02_pWOZ_r03,0.8636363636363636,95.48234398685284,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2794,w0200_s03_pLND_r01,0.8522727272727273,95.00260997099035,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2795,w0200_s03_pLND_r02,0.8409090909090909,94.83019677523909,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2796,w0200_s03_pLND_r03,0.8636363636363636,95.08782834891814,london,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2797,w0200_s03_pPHR_r01,1.0,98.52187074933734,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2798,w0200_s03_pPHR_r02,1.0,99.08457292829242,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2799,w0200_s03_pPHR_r03,0.9285714285714286,99.02687181745257,phrase,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2800,w0200_s03_pWOZ_r01,0.9393939393939394,94.96920614100215,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2801,w0200_s03_pWOZ_r02,0.8333333333333334,94.94193585713704,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2802,w0200_s03_pWOZ_r03,0.8484848484848485,95.12625307025331,woz,200,18-24,female,right,True,West,0.0,latemorning,89.0,lateafternoon,183.0,earlyafternoon
2803,w0201_s01_pLND_r01,0.875,94.85795579798081,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2804,w0201_s01_pLND_r02,0.9318181818181819,93.84114130427328,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2805,w0201_s01_pLND_r03,0.9318181818181819,95.80901911118451,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2806,w0201_s01_pPHR_r01,1.0,95.13038989475795,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2807,w0201_s01_pPHR_r02,1.0,96.76081085205078,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2808,w0201_s01_pPHR_r03,1.0,98.00624792916435,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2809,w0201_s01_pWOZ_r01,0.9848484848484849,98.8060599939147,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2810,w0201_s01_pWOZ_r02,0.9848484848484849,98.68894229215734,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2811,w0201_s01_pWOZ_r03,0.9545454545454546,98.43219335755306,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2812,w0201_s02_pLND_r01,0.9090909090909091,93.54524662381127,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2813,w0201_s02_pLND_r02,0.8977272727272727,93.90422133512276,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2814,w0201_s02_pLND_r03,0.8295454545454546,93.38261735850367,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2815,w0201_s02_pPHR_r01,0.9285714285714286,97.7305167061942,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2816,w0201_s02_pPHR_r02,1.0,96.9917711530413,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2817,w0201_s02_pPHR_r03,1.0,97.36925179617745,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2818,w0201_s02_pWOZ_r01,0.9696969696969697,99.11810504688935,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2819,w0201_s02_pWOZ_r02,0.9242424242424242,97.08081609552556,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2820,w0201_s02_pWOZ_r03,0.9090909090909091,97.6272428107984,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2821,w0201_s03_pLND_r01,0.9318181818181819,92.384980756183,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2822,w0201_s03_pLND_r02,0.8636363636363636,90.48789811975816,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2823,w0201_s03_pLND_r03,0.8977272727272727,94.90644795061594,london,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2824,w0201_s03_pPHR_r01,1.0,99.00516619001117,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2825,w0201_s03_pPHR_r02,1.0,97.07103293282645,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2826,w0201_s03_pPHR_r03,1.0,96.01897784641811,phrase,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2827,w0201_s03_pWOZ_r01,0.9393939393939394,96.55140646180111,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2828,w0201_s03_pWOZ_r02,0.8636363636363636,97.81842711477569,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2829,w0201_s03_pWOZ_r03,0.9696969696969697,97.11588070997551,woz,201,25-40,female,right,True,West,0.0,lateafternoon,40.0,earlyafternoon,107.0,earlymorning
2830,w0202_s01_pLND_r01,0.9090909090909091,94.52374590010871,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2831,w0202_s01_pLND_r02,0.9204545454545454,93.42794938928941,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2832,w0202_s01_pLND_r03,0.9090909090909091,93.72671176686006,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2833,w0202_s01_pPHR_r01,1.0,98.32041113717216,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2834,w0202_s01_pPHR_r02,1.0,98.17626462663922,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2835,w0202_s01_pPHR_r03,0.9285714285714286,95.78102493286133,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2836,w0202_s01_pWOZ_r01,0.9090909090909091,95.31395243174994,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2837,w0202_s01_pWOZ_r02,0.9242424242424242,94.1121251405175,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2838,w0202_s01_pWOZ_r03,0.8939393939393939,94.75912817200619,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2839,w0202_s02_pLND_r01,0.8409090909090909,92.52334645282791,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2840,w0202_s02_pLND_r03,0.8522727272727273,91.91682243347168,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2841,w0202_s02_pLND_r2,0.8295454545454546,93.15173535066492,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2842,w0202_s02_pPHR_r01,1.0,96.9753063746861,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2843,w0202_s02_pPHR_r02,1.0,94.73643057686942,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2844,w0202_s02_pPHR_r03,1.0,95.74468994140625,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2845,w0202_s02_pWOZ_r01,0.9696969696969697,96.37820605377652,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2846,w0202_s02_pWOZ_r02,0.9090909090909091,94.93864190400537,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2847,w0202_s02_pWOZ_r03,0.9090909090909091,95.95572785770192,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2848,w0202_s03_pLND_r01,0.875,91.7675156038861,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2849,w0202_s03_pLND_r02,0.8181818181818181,91.62661435744342,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2850,w0202_s03_pLND_r03,0.8522727272727273,92.36352969898897,london,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2851,w0202_s03_pPHR_r02,0.9285714285714286,94.80666024344308,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2852,w0202_s03_pPHR_r03,1.0,98.47489820207868,phrase,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2853,w0202_s03_pWOZ_r01,0.8636363636363636,94.40191072576187,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2854,w0202_s03_pWOZ_r02,0.9242424242424242,92.85374029358822,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2855,w0202_s03_pWOZ_r03,0.8636363636363636,94.4665933295862,woz,202,25-40,female,right,True,West,0.0,earlyafternoon,60.0,lateafternoon,250.0,earlyafternoon
2883,w0204_s01_pLND_r01,0.9318181818181819,96.44571781158447,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2884,w0204_s01_pLND_r02,0.9318181818181819,96.97380020504906,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2885,w0204_s01_pLND_r03,0.8977272727272727,96.7840010025922,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2886,w0204_s01_pPHR_r01,1.0,99.17315891810826,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2887,w0204_s01_pPHR_r02,1.0,99.19539478846959,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2888,w0204_s01_pPHR_r03,1.0,99.17644827706474,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2889,w0204_s01_pWOZ_r01,0.9242424242424242,98.01538893755745,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2890,w0204_s01_pWOZ_r02,0.9393939393939394,98.36079695730498,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2891,w0204_s01_pWOZ_r03,0.9696969696969697,98.33433324640447,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2892,w0204_s02_pLND_r01,0.9318181818181819,96.58557665625284,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2893,w0204_s02_pLND_r02,0.9318181818181819,96.4591224534171,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2894,w0204_s02_pLND_r03,0.8977272727272727,96.52500437594009,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2895,w0204_s02_pPHR_r01,1.0,99.18919427054269,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2896,w0204_s02_pPHR_r02,1.0,98.3663695199149,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2897,w0204_s02_pPHR_r03,1.0,99.35687746320453,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2898,w0204_s02_pWOZ_r01,0.9848484848484849,98.95408482338065,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2899,w0204_s02_pWOZ_r02,0.9696969696969697,98.04522065555348,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2900,w0204_s02_pWOZ_r03,0.9848484848484849,98.42019892450588,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2901,w0204_s03_pLND_r01,0.9431818181818182,97.42383016541947,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2902,w0204_s03_pLND_r02,0.9545454545454546,96.10309820736155,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2903,w0204_s03_pLND_r03,0.9090909090909091,96.85939331054688,london,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2904,w0204_s03_pPHR_r01,1.0,96.24090358189174,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2905,w0204_s03_pPHR_r02,1.0,99.34738377162388,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2906,w0204_s03_pPHR_r03,0.9285714285714286,97.04198510306222,phrase,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2907,w0204_s03_pWOZ_r01,0.9848484848484849,99.20060707206157,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2908,w0204_s03_pWOZ_r02,0.9696969696969697,99.0700418808881,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2909,w0204_s03_pWOZ_r03,0.9545454545454546,98.74661694150983,woz,204,18-24,female,right,True,Midwest,0.0,earlyafternoon,38.0,latemorning,91.0,earlyafternoon
2910,w0206_s01_pLND_r01,0.7727272727272727,92.92435653300225,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2911,w0206_s01_pLND_r02,0.6931818181818181,89.59115507663824,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2912,w0206_s01_pLND_r03,0.875,92.95254397672765,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2913,w0206_s01_pPHR_r01,0.9285714285714286,95.97888619559151,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2914,w0206_s01_pPHR_r02,0.7142857142857143,81.18149948120117,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2915,w0206_s01_pPHR_r03,0.6428571428571428,92.89041665884164,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2916,w0206_s01_pWOZ_r01,0.8181818181818181,91.36408905616173,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2917,w0206_s01_pWOZ_r02,0.8636363636363636,92.97159824949323,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2918,w0206_s01_pWOZ_r03,0.8333333333333334,91.60946241525504,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2919,w0206_s02_pLND_r01,0.7159090909090908,91.12006689862507,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2920,w0206_s02_pLND_r02,0.7272727272727273,88.74971916562035,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2921,w0206_s02_pLND_r03,0.7272727272727273,87.62189319521882,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2922,w0206_s02_pPHR_r01,0.6428571428571428,84.96822518568773,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2923,w0206_s02_pPHR_r03,0.7142857142857143,93.14138970008263,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2924,w0206_s02_pWOZ_r01,0.8181818181818181,91.48578713156961,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2925,w0206_s02_pWOZ_r02,0.8333333333333334,92.15943082173665,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2926,w0206_s02_pWOZ_r03,0.696969696969697,91.30410194396973,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2927,w0206_s03_pLND_r01,0.7159090909090908,90.12985700719497,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2928,w0206_s03_pLND_r02,0.7159090909090908,87.2184384890965,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2929,w0206_s03_pLND_r03,0.7954545454545454,89.57695936021351,london,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2930,w0206_s03_pPHR_r01,1.0,92.41008486066546,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2931,w0206_s03_pPHR_r02,0.7857142857142857,88.86908047015851,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2932,w0206_s03_pPHR_r03,0.8571428571428572,90.31079646519252,phrase,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2933,w0206_s03_pWOZ_r01,0.7878787878787878,89.01892518263597,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
2934,w0206_s03_pWOZ_r02,0.803030303030303,88.66364719684307,woz,206,41-60,female,right,True,Midwest,0.0,earlyevening,45.0,earlyevening,80.0,lateafternoon
